Term,Div,Subj,Numb,Sec,Crn,Course,Sts,Typx,Typ,Title,Instr Name,Uts,G,Apr,Lk Id,Prt Ind,Grd Ind,Prior Enrl,Proj Enrl,Enrl,Max Enrl,WL Max,Wait Listed,CW,Ex Cd,Xlst Grp,Fy,Xlst Max,Bld,Rm,Days,Times,Crs Attr,Term Desc,Instructor,Beg Time,End Time,Prep Hr,Cont Hr,Hours per Week,Exam Desc,Link ,Stvsubj Desc
201490,NSCI,BIOL,140,Y,91032,BIOL 0140 Y,A,LAB,LAB,Ecology and Evolution Lab,"Nurok, Alison B",0,C,,B1,,,12,14,13,14,0,0,,4,,4,,MBH,464,W,01:30 PM - 04:15 PM,,Fall 2014,"Nurok, A.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,140,Z,91122,BIOL 0140 Z,A,LAB,LAB,Ecology and Evolution Lab,"Nurok, Alison B",0,C,,B1,,,16,14,13,11,0,0,,4,,4,,MBH,464,R,01:30 PM - 04:15 PM,,Fall 2014,"Nurok, A.",1330,1615,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,145,A,91033,BIOL 0145 A,A,LCT,LCT,Cell Biology and Genetics,"Ward, Jeremy",1,,,L1,,,68,84,80,84,0,0,,4,,24,,MBH,220,MWF,09:05 AM - 09:55 AM,"DED, SCI",Fall 2014,"Ward, J.",905,955,1,3,2.5,"No Exam, No Paper",B1,Biology
201490,NSCI,BIOL,145,U,91035,BIOL 0145 U,A,LAB,LAB,Cell Biology and Genetics Lab,"DeSimone, Susan M",0,C,,B1,,,13,14,15,14,0,0,,4,,4,,MBH,467,M,01:30 PM - 04:15 PM,,Fall 2014,"DeSimone, S.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,145,V,91037,BIOL 0145 V,A,LAB,LAB,Cell Biology and Genetics Lab,"DeSimone, Susan M",0,C,,B1,,,7,14,15,14,0,0,,4,,4,,MBH,467,T,01:30 PM - 04:15 PM,,Fall 2014,"DeSimone, S.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,145,W,91038,BIOL 0145 W,A,LAB,LAB,Cell Biology and Genetics Lab,"Backus, Vickie L",0,C,,B1,,,14,14,16,16,0,0,,4,,4,,MBH,467,W,01:30 PM - 04:15 PM,,Fall 2014,"Backus, V.",1330,1615,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,145,X,91040,BIOL 0145 X,A,LAB,LAB,Cell Biology and Genetics Lab,"DeSimone, Susan M",0,C,,B1,,,15,14,10,13,0,0,,4,,4,,MBH,467,W,07:30 PM - 10:15 PM,,Fall 2014,"DeSimone, S.",1930,2215,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,145,Y,91041,BIOL 0145 Y,A,LAB,LAB,Cell Biology and Genetics Lab,"Backus, Vickie L",0,C,,B1,,,7,14,11,13,0,0,,4,,4,,MBH,467,R,08:00 AM - 10:45 AM,,Fall 2014,"Backus, V.",800,1045,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,145,Z,91095,BIOL 0145 Z,A,LAB,LAB,Cell Biology and Genetics Lab,"DeSimone, Susan M",0,C,,B1,,,12,14,13,14,0,0,,4,,4,,MBH,467,R,01:30 PM - 04:15 PM,,Fall 2014,"DeSimone, S.",1330,1615,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,201,A,91429,BIOL 0201 A,A,LCT,LCT,Invertebrate Biology,"Root, Thomas M",1,,,L1,,,13,30,28,30,75,0,,1,,3,,MBH,311,TR,09:30 AM - 10:45 AM,SCI,Fall 2014,"Root, T.",930,1045,1,3,2.5,Schedule an In Class Exam,B1,Biology
201490,NSCI,BIOL,201,Y,91588,BIOL 0201 Y,A,LAB,LAB,Invertebrate Biology Lab,"Root, Thomas M",0,C,,B1,,,4,15,16,15,75,0,,4,,2,,MBH,235,T,01:30 PM - 04:15 PM,,Fall 2014,"Root, T.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,201,Z,91430,BIOL 0201 Z,A,LAB,LAB,Invertebrate Biology Lab,"Root, Thomas M",0,C,,B1,,,9,15,12,15,75,0,,4,,1,,MBH,235,W,01:30 PM - 04:15 PM,,Fall 2014,"Root, T.",1330,1615,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,203,A,91125,BIOL 0203 A,A,LCT,LCT,Biology of Plants,"Young, Helen J",1,,,L1,,,16,14,13,14,0,0,,1,,,,MBH,309,MWF,09:05 AM - 09:55 AM,SCI,Fall 2014,"Young, H.",905,955,1,3,2.5,Schedule an In Class Exam,B1,Biology
201490,NSCI,BIOL,203,Z,91126,BIOL 0203 Z,A,LAB,LAB,Biology of Plants Lab,"Young, Helen J",0,C,,B1,,,13,14,13,14,0,0,,4,,,,MBH,305,T,01:30 PM - 04:15 PM,,Fall 2014,"Young, H.",1330,1615,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,302,A,91431,BIOL 0302 A,A,LCT,LCT,Vertebrate Natural History,"Trombulak, Stephen C",1,,,L1,,,19,24,23,24,0,0,,1,,,,MBH,338,MWF,08:00 AM - 08:50 AM,SCI,Fall 2014,"Trombulak, S.",800,850,1,3,2.5,Schedule an In Class Exam,B1,Biology
201490,NSCI,BIOL,302,Y,91432,BIOL 0302 Y,A,LAB,LAB,Vertebrate Natural History Lab,"Trombulak, Stephen C",0,C,,B1,,,8,12,11,12,0,0,,4,,,,MBH,305,W,01:30 PM - 04:15 PM,,Fall 2014,"Trombulak, S.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,302,Z,91433,BIOL 0302 Z,A,LAB,LAB,Vertebrate Natural History Lab,"Trombulak, Stephen C",0,C,,B1,,,11,12,12,12,0,0,,4,,,,MBH,305,R,01:30 PM - 04:15 PM,,Fall 2014,"Trombulak, S.",1330,1615,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,304,A,92299,BIOL 0304 A,A,LCT,LCT,Aquatic Ecology,"Sheldon, Sallie P",1,,,L1,,,0,15,12,15,0,0,,3,B7,,20,MBH,311,MWF,10:10 AM - 11:00 AM,SCI,Fall 2014,"Sheldon, S.",1010,1100,1,3,2.5,Take Home Exam/Final Paper,B1,Biology
201490,NSCI,BIOL,304,B,92300,BIOL 0304 B,A,LCT,LCT,Aquatic Ecology,"Sheldon, Sallie P",1,,,L1,,,0,5,1,5,0,0,CW,3,B7,,20,MBH,311,MWF,10:10 AM - 11:00 AM,"CW, SCI",Fall 2014,"Sheldon, S.",1010,1100,0,0,2.5,Take Home Exam/Final Paper,B1,Biology
201490,NSCI,BIOL,304,Y,92501,BIOL 0304 Y,A,LAB,LAB,Aquatic Ecology Lab,"Sheldon, Sallie P",0,C,,B1,,,0,10,7,10,0,0,,4,,,,MBH,311,T,01:30 PM - 04:15 PM,,Fall 2014,"Sheldon, S.",1330,1615,0,0,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,304,Z,92301,BIOL 0304 Z,A,LAB,LAB,Aquatic Ecology Lab,"Sheldon, Sallie P",0,C,,B1,,,0,10,6,10,0,0,,4,,,,MBH,311,W,01:30 PM - 04:15 PM,,Fall 2014,"Sheldon, S.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,305,A,91434,BIOL 0305 A,A,LCT,LCT,Developmental Biology,"Combelles, Catherine M",1,,,L1,,,18,15,18,15,0,0,,1,,,,MBH,148,TR,11:00 AM - 12:15 PM,SCI,Fall 2014,"Combelles, C.",1100,1215,1,3,2.5,Schedule an In Class Exam,B1,Biology
201490,NSCI,BIOL,305,Z,91435,BIOL 0305 Z,A,LAB,LAB,Developmental Biology Lab,"Combelles, Catherine M",0,C,,B1,,,18,15,18,15,0,0,,4,,,,MBH,366,R,01:30 PM - 04:15 PM,,Fall 2014,"Combelles, C.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,314,A,92302,BIOL 0314 A,A,LCT,LCT,Molecular Genetics,"Ernstrom, Glen G",1,,,L1,,,0,16,18,16,0,0,,1,,,,MBH,438,MWF,11:15 AM - 12:05 PM,SCI,Fall 2014,"Ernstrom, G.",1115,1205,1,3,2.5,Schedule an In Class Exam,B1,Biology
201490,NSCI,BIOL,314,Y,92303,BIOL 0314 Y,A,LAB,LAB,Molecular Genetics Lab,"Ernstrom, Glen G",0,C,,B1,,,0,8,9,8,0,0,,4,,,,MBH,360,W,01:30 PM - 04:15 PM,,Fall 2014,"Ernstrom, G.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,314,Z,92304,BIOL 0314 Z,A,LAB,LAB,Molecular Genetics Lab,"Ernstrom, Glen G",0,C,,B1,,,0,8,9,8,0,0,,4,,,,MBH,360,R,01:30 PM - 04:15 PM,,Fall 2014,"Ernstrom, G.",1330,1615,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,370,A,91043,BIOL 0370 A,A,LCT,LCT,Animal Physiology,"Spritzer, Mark D",1,S,,L1,,,30,20,24,20,0,0,,1,C3,,30,MBH,438,MWF,10:10 AM - 11:00 AM,SCI,Fall 2014,"Spritzer, M.",1010,1100,1,3,2.5,Schedule an In Class Exam,B1,Biology
201490,NSCI,BIOL,370,B,92297,BIOL 0370 B,A,LCT,LCT,Animal Physiology,"Spritzer, Mark D",1,S,,L1,,,0,10,10,10,0,0,CW,1,C3,,30,MBH,438,MWF,10:10 AM - 11:00 AM,"CW, SCI",Fall 2014,"Spritzer, M.",1010,1100,0,3,2.5,Schedule an In Class Exam,B1,Biology
201490,NSCI,BIOL,370,Y,91044,BIOL 0370 Y,A,LAB,LAB,Animal Physiology Lab,"Spritzer, Mark D",0,C,,B1,,,13,15,16,15,0,0,,4,,,,MBH,405,T,01:30 PM - 04:15 PM,,Fall 2014,"Spritzer, M.",1330,1615,0.5,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,370,Z,91045,BIOL 0370 Z,A,LAB,LAB,Animal Physiology Lab,"Spritzer, Mark D",0,C,,B1,,,17,15,18,15,0,0,,4,,,,MBH,405,R,01:30 PM - 04:15 PM,,Fall 2014,"Spritzer, M.",1330,1615,0,3,2.75,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,460,A,92305,BIOL 0460 A,A,SEM,SEM,Plant-Animal Interactions,"Young, Helen J",1,,,,,,0,12,9,12,0,0,,4,,,,MBH,411,W,01:30 PM - 04:15 PM,SCI,Fall 2014,"Young, H.",1330,1615,1,3,2.75,"No Exam, No Paper",,Biology
201490,NSCI,BIOL,500,B,90439,BIOL 0500 B,A,IND,IND,Independent Study,"Allen, David N",1,S,AP,L1,,,0,99,1,99,0,0,,3,,,,,,M,12:30 PM - 01:20 PM,,Fall 2014,"Allen, D.",1230,1320,,1,0.83,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,B,90439,BIOL 0500 B,A,IND,IND,Independent Study,"Allen, David N",1,S,AP,L1,,,0,99,1,99,0,0,,3,,,,MBH,331,W,12:30 PM - 01:20 PM,,Fall 2014,"Allen, D.",1230,1320,,1,0.83,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,C,91106,BIOL 0500 C,A,IND,IND,Independent Study,"Combelles, Catherine M",1,S,AP,L1,,,2,99,0,99,0,0,,3,,,,MBH,631,T,12:30 PM - 01:20 PM,,Fall 2014,"Combelles, C.",1230,1320,,1,1,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,C,91106,BIOL 0500 C,A,IND,IND,Independent Study,"Combelles, Catherine M",1,S,AP,L1,,,2,99,0,99,0,0,,3,,,,MBH,411,M,12:30 PM - 01:20 PM,,Fall 2014,"Combelles, C.",1230,1320,,1,0.83,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,D,90440,BIOL 0500 D,A,IND,IND,Independent Study,"Ernstrom, Glen G",1,S,AP,L1,,,1,99,0,99,0,0,,3,,,,,,M,12:30 PM - 01:20 PM,,Fall 2014,"Ernstrom, G.",1230,1320,,1,0.83,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,E,90441,BIOL 0500 E,A,IND,IND,Independent Study,"Lloyd, Andrea H",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Lloyd, A.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,F,90442,BIOL 0500 F,A,IND,IND,Independent Study,"Root, Thomas M",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,U,07:00 PM - 08:29 PM,,Fall 2014,"Root, T.",1900,2029,,1,1.48,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,G,90443,BIOL 0500 G,A,IND,IND,Independent Study,"Sheldon, Sallie P",1,S,AP,L1,,,0,99,1,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Sheldon, S.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,H,90444,BIOL 0500 H,A,IND,IND,Independent Study,"Spatafora, Grace A",1,S,AP,L1,,,1,99,0,99,0,0,,3,,,,,,M,12:30 PM - 01:20 PM,,Fall 2014,"Spatafora, G.",1230,1320,,1,0.83,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,H,90444,BIOL 0500 H,A,IND,IND,Independent Study,"Spatafora, Grace A",1,S,AP,L1,,,1,99,0,99,0,0,,3,,,,LAF,121,W,12:30 PM - 01:20 PM,,Fall 2014,"Spatafora, G.",1230,1320,,1,0.83,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,I,90445,BIOL 0500 I,A,IND,IND,Independent Study,"Spritzer, Mark D",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Spritzer, M.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,J,90446,BIOL 0500 J,A,IND,IND,Independent Study,"Trombulak, Stephen C",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Trombulak, S.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,K,90447,BIOL 0500 K,A,IND,IND,Independent Study,"Ward, Jeremy",1,S,AP,L1,,,0,99,2,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Ward, J.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,L,91990,BIOL 0500 L,A,IND,IND,Independent Study,"Young, Helen J",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Young, H.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,500,M,92665,BIOL 0500 M,A,IND,IND,Independent Study,"Lapin, Marc F",1,S,AP,L1,,,0,99,0,99,0,0,,,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Lapin, M.",1230,1320,,1,1.66,,D1,Biology
201490,NSCI,BIOL,500,Z,90651,BIOL 0500 Z,A,DSC,DSC,Discussion,",",0,S,,D1,,N,4,99,4,99,0,0,,4,,,,,,F,12:30 PM - 01:20 PM,,,", .",1230,1320,,0,0.83,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,700,B,91154,BIOL 0700 B,A,SNR,SNR,Senior Independent Study,"Allen, David N",1,S,AP,L1,,,2,99,1,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Allen, D.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,C,91155,BIOL 0700 C,A,SNR,SNR,Senior Independent Study,"Combelles, Catherine M",1,S,AP,L1,,,0,99,2,99,0,0,,3,,,,,,MT,12:30 PM - 01:20 PM,,Fall 2014,"Combelles, C.",1230,1320,,1,2,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,D,91156,BIOL 0700 D,A,SNR,SNR,Senior Independent Study,"Ernstrom, Glen G",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,M,12:30 PM - 01:20 PM,,Fall 2014,"Ernstrom, G.",1230,1320,,1,0.83,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,E,91157,BIOL 0700 E,A,SNR,SNR,Senior Independent Study,"Lloyd, Andrea H",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Lloyd, A.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,F,91158,BIOL 0700 F,A,SNR,SNR,Senior Independent Study,"Root, Thomas M",1,S,AP,L1,,,0,99,3,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Root, T.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,G,91159,BIOL 0700 G,A,SNR,SNR,Senior Independent Study,"Sheldon, Sallie P",1,S,AP,L1,,,1,99,2,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Sheldon, S.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,H,91160,BIOL 0700 H,A,SNR,SNR,Senior Independent Study,"Spatafora, Grace A",1,S,AP,L1,,,1,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Spatafora, G.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,I,91161,BIOL 0700 I,A,SNR,SNR,Senior Independent Study,"Spritzer, Mark D",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Spritzer, M.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,J,91162,BIOL 0700 J,A,SNR,SNR,Senior Independent Study,"Trombulak, Stephen C",1,S,AP,L1,,,2,99,1,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Trombulak, S.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,K,91163,BIOL 0700 K,A,SNR,SNR,Senior Independent Study,"Ward, Jeremy",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Ward, J.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,L,91655,BIOL 0700 L,A,SNR,SNR,Senior Independent Study,"Young, Helen J",1,S,AP,L1,,,4,99,1,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Young, H.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,700,M,92666,BIOL 0700 M,A,SNR,SNR,Senior Independent Study,"Lapin, Marc F",1,S,AP,L1,,,0,99,0,99,0,0,,,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Lapin, M.",1230,1320,,1,1.66,,D1,Biology
201490,NSCI,BIOL,700,Z,91164,BIOL 0700 Z,A,DSC,DSC,Discussion,",",0,S,,D1,,N,10,99,10,99,0,0,,4,,,,,,F,12:30 PM - 01:20 PM,,,", .",1230,1320,,0,0.83,"No Exam, No Paper",L1,Biology
201490,NSCI,BIOL,701,B,91410,BIOL 0701 B,A,SNR,SNR,Senior Thesis,"Allen, David N",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Allen, D.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,C,91411,BIOL 0701 C,A,SNR,SNR,Senior Thesis,"Combelles, Catherine M",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Combelles, C.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,D,91412,BIOL 0701 D,A,SNR,SNR,Senior Thesis,"Ernstrom, Glen G",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,M,12:30 PM - 01:20 PM,,Fall 2014,"Ernstrom, G.",1230,1320,,1,0.83,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,E,91413,BIOL 0701 E,A,SNR,SNR,Senior Thesis,"Lloyd, Andrea H",1,S,AP,L1,,,0,99,1,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Lloyd, A.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,F,91414,BIOL 0701 F,A,SNR,SNR,Senior Thesis,"Root, Thomas M",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Root, T.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,G,91415,BIOL 0701 G,A,SNR,SNR,Senior Thesis,"Sheldon, Sallie P",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Sheldon, S.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,H,91416,BIOL 0701 H,A,SNR,SNR,Senior Thesis,"Spatafora, Grace A",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Spatafora, G.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,I,91417,BIOL 0701 I,A,SNR,SNR,Senior Thesis,"Spritzer, Mark D",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Spritzer, M.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,J,91418,BIOL 0701 J,A,SNR,SNR,Senior Thesis,"Trombulak, Stephen C",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Trombulak, S.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,K,91419,BIOL 0701 K,A,SNR,SNR,Senior Thesis,"Ward, Jeremy",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Ward, J.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,L,92027,BIOL 0701 L,A,SNR,SNR,Senior Thesis,"Young, Helen J",1,S,AP,L1,,,0,99,0,99,0,0,,3,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Young, H.",1230,1320,,1,1.66,Take Home Exam/Final Paper,D1,Biology
201490,NSCI,BIOL,701,M,92667,BIOL 0701 M,A,SNR,SNR,Senior Thesis,"Lapin, Marc F",1,S,AP,L1,,,0,99,0,99,0,0,,,,,,,,MW,12:30 PM - 01:20 PM,,Fall 2014,"Lapin, M.",1230,1320,,1,1.66,,D1,Biology
201490,NSCI,BIOL,701,Z,91647,BIOL 0701 Z,A,DSC,DSC,Discussion,",",0,S,,D1,,N,0,99,1,99,0,0,,4,,,,,,F,12:30 PM - 01:20 PM,,,", .",1230,1320,,0,0.83,"No Exam, No Paper",L1,Biology
201490,SSCI,CHEM,102,A,92695,CHEM 0102 A,A,LCT,LCT,Chem of Mind-Altering Drugs,"Kazmier, Kelli",1,,,,,,0,24,20,24,0,0,,1,,,,MBH,311,MWF,09:05 AM - 09:55 AM,SCI,Fall 2014,"Kazmier, K.",905,955,1,3,2.5,Schedule an In Class Exam,,Chemistry and Biochemistry
201490,NSCI,CHEM,103,A,90002,CHEM 0103 A,A,LCT,LCT,General Chemistry I,"Pratt, David W",1,,,L1,,,87,72,60,72,0,0,,1,,,,MBH,216,MWF,10:10 AM - 11:00 AM,"DED, SCI",Fall 2014,"Pratt, D.",1010,1100,1,6,2.5,Schedule an In Class Exam,"B1, D1",Chemistry and Biochemistry
201490,NSCI,CHEM,103,S,90010,CHEM 0103 S,A,DSC,DSC,Discussion,"Jewett, Kathleen J",0,S,,D1,,N,30,24,23,24,0,0,,4,,,,MBH,303,M,12:30 PM - 01:20 PM,,Fall 2014,"Jewett, K.",1230,1320,0.5,1,0.83,"No Exam, No Paper","B1, L1",Chemistry and Biochemistry
201490,NSCI,CHEM,103,T,90006,CHEM 0103 T,A,DSC,DSC,Discussion,"Jewett, Kathleen J",0,S,,D1,,N,26,24,26,24,0,0,,4,,,,MBH,303,M,01:45 PM - 02:35 PM,,Fall 2014,"Jewett, K.",1345,1435,0,,0.83,"No Exam, No Paper","B1, L1",Chemistry and Biochemistry
201490,NSCI,CHEM,103,U,90012,CHEM 0103 U,A,DSC,DSC,Discussion,"Jewett, Kathleen J",0,S,,D1,,N,31,24,11,24,0,0,,4,,,,MBH,303,M,02:50 PM - 03:40 PM,,Fall 2014,"Jewett, K.",1450,1540,0,0,0.83,"No Exam, No Paper","B1, L1",Chemistry and Biochemistry
201490,NSCI,CHEM,103,V,91396,CHEM 0103 V,A,LAB,LAB,General Chemistry I Lab,"Jewett, Kathleen J",0,C,,B1,,,16,10,12,18,0,0,,4,,,,MBH,563,R,08:00 AM - 10:45 AM,,Fall 2014,"Jewett, K.",800,1045,1.5,3,2.75,"No Exam, No Paper","D1, L1",Chemistry and Biochemistry
201490,NSCI,CHEM,103,W,90015,CHEM 0103 W,A,LAB,LAB,General Chemistry I Lab,"Jewett, Kathleen J",0,C,,B1,,,16,12,13,18,0,0,,4,,,,MBH,563,T,01:30 PM - 04:15 PM,,Fall 2014,"Jewett, K.",1330,1615,0,3,2.75,"No Exam, No Paper","D1, L1",Chemistry and Biochemistry
201490,NSCI,CHEM,103,X,90018,CHEM 0103 X,A,LAB,LAB,General Chemistry I Lab,"Jewett, Kathleen J",0,C,,B1,,,22,12,20,18,0,0,,4,,,,MBH,563,W,01:30 PM - 04:15 PM,,Fall 2014,"Jewett, K.",1330,1615,0,3,2.75,"No Exam, No Paper","D1, L1",Chemistry and Biochemistry
201490,NSCI,CHEM,103,Y,90020,CHEM 0103 Y,A,LAB,LAB,General Chemistry I Lab,"Jewett, Kathleen J",0,C,,B1,,,19,12,15,18,0,0,,4,,,,MBH,563,R,01:30 PM - 04:15 PM,,Fall 2014,"Jewett, K.",1330,1615,0,3,2.75,"No Exam, No Paper","D1, L1",Chemistry and Biochemistry
201490,NSCI,CHEM,104,A,90024,CHEM 0104 A,A,LCT,LCT,General Chemistry II,"Byers, Jeffrey H",1,,,L1,,,22,48,29,36,0,0,,2,,,,MBH,216,TR,09:30 AM - 10:45 AM,"DED, SCI",Fall 2014,"Byers, J.",930,1045,1,3,2.5,Student-Scheduled Exam,"B1, D1",Chemistry and Biochemistry
201490,NSCI,CHEM,104,T,90026,CHEM 0104 T,A,DSC,DSC,Discussion,"Byers, Jeffrey H",0,S,,D1,,N,22,25,29,36,0,0,,4,,,,MBH,438,R,08:25 AM - 09:15 AM,,Fall 2014,"Byers, J.",825,915,0.5,1,0.83,"No Exam, No Paper","B1, L1",Chemistry and Biochemistry
